Image_Path,Labels
./data/posts/akanksharedhu_166654_3059866555012823465_-1_12\2023-03-16_16-35-39_UTC_7.jpg,"['Footwear', 'Shoe', 'Shoulder', 'Leg', 'Neck', 'Sleeve', 'Waist', 'Thigh', 'Eyewear', 'Knee']"
./data/posts/akanksharedhu_166654_3059866555012823465_-1_12\2023-03-16_16-35-39_UTC_8.jpg,"['Shoulder', 'Plant', 'Waist', 'Flash photography', 'Thigh', 'Flowerpot', 'Trunk', 'Houseplant', 'Abdomen', 'Chest']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_1.jpg,"['Food', 'Tableware', 'Table', 'Ingredient', 'Dishware', 'Plate', 'Recipe', 'Fines herbes', 'Cuisine', 'Dish']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_2.jpg,"['Food', 'Tableware', 'Table', 'Dishware', 'Plate', 'Ingredient', 'Recipe', 'Serveware', 'Cuisine', 'Fork']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_3.jpg,"['Food', 'Tableware', 'Dishware', 'Recipe', 'Plate', 'Ingredient', 'Serveware', 'Produce', 'Dish', 'Garnish']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_4.jpg,"['Food', 'Stew', 'Ingredient', 'Recipe', 'Cuisine', 'Soup', 'Braising', 'Dish', 'Beef', 'Produce']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_5.jpg,"['Food', 'Recipe', 'Tableware', 'Ingredient', 'Leaf vegetable', 'Steak', 'Garnish', 'Condiment', 'Serveware', 'Plate']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_6.jpg,"['Food', 'Tableware', 'Ingredient', 'Cake', 'Recipe', 'Cuisine', 'Baked goods', 'Dish', 'Produce', 'Condiment']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_7.jpg,"['Food', 'Tableware', 'Ingredient', 'Plate', 'Sushi', 'Recipe', 'Dish', 'Cuisine', 'Produce', 'Garnish']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_8.jpg,"['Building', 'Daytime', 'Skyscraper', 'Sky', 'Tower', 'Blue', 'Tower block', 'Architecture', 'Condominium', 'City']"
./data/posts/akanksharedhu_166654_3060568262250700317_-1_11\2023-03-17_15-49-49_UTC_9.jpg,"['Smile', 'Daytime', 'Blue', 'Vision care', 'Eyewear', 'Leisure', 'Beard', 'T-shirt', 'White-collar worker', 'Event']"
./data/posts/anshukayoga_403394_2980015710008403800_3087_133\2022-11-26_12-26-17_UTC.jpg,"['Product', 'Flooring', 'Smile', 'Fashion design', 'Beauty', 'Event', 'One-piece garment', 'Magenta', 'Carpet', 'Formal wear']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_1.jpg,"['Sky', 'Plant', 'Tree', 'Travel', 'Cap', 'Headgear', 'Grass', 'Baseball cap', 'Landscape', 'Leisure']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_2.jpg,"['Plant', 'Felidae', 'Carnivore', 'Car', 'Vehicle', 'Tiger', 'Lion', 'Big cats', 'Tree', 'Fawn']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_3.jpg,"['Plant', 'Plant community', 'Tree', 'Natural landscape', 'Deer', 'Trunk', 'Wood', 'Fawn', 'Terrestrial animal', 'Grass']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_4.jpg,"['Sky', 'Cap', 'Gesture', 'Baseball cap', 'Happy', 'Travel', 'Tree', 'Eyewear', 'Hat', 'Landscape']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_5.jpg,"['Bengal tiger', 'Plant', 'Tiger', 'Siberian tiger', 'Plant community', 'Ecoregion', 'Felidae', 'Carnivore', 'Big cats', 'Natural landscape']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_6.jpg,"['Orange', 'Font', 'Material property', 'Drink', 'Brand', 'Logo', 'Advertising', 'Graphics', 'Thumb', 'Peach']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_7.jpg,"['Building', 'Sky', 'Water', 'Urban design', 'Midnight', 'Window', 'City', 'Facade', 'Roof', 'Mixed-use']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_8.jpg,"['Food', 'Tableware', 'Recipe', 'Ingredient', 'Leaf vegetable', 'Petal', 'Fines herbes', 'Cuisine', 'Produce', 'Dish']"
./data/posts/anshukayoga_403394_2982189819710592904_6742_54\2022-11-29_12-25-51_UTC_9.jpg,"['Hand', 'Gesture', 'Finger', 'Wood', 'Nail', 'Wrist', 'Musical instrument accessory', 'Thumb', 'Eyewear', 'Fashion accessory']"
./data/posts/anshukayoga_403394_2993798902729347571_4271_28\2022-12-15_12-51-01_UTC_1.jpg,"['Arm', 'Shoulder', 'Leg', 'Waist', 'Thigh', 'Performing arts', 'Sportswear', 'Knee', 'Exercise', 'Entertainment']"
./data/posts/anshukayoga_403394_2993798902729347571_4271_28\2022-12-15_12-51-01_UTC_2.jpg,"['Shoulder', 'yoga pant', 'Active pants', 'Waist', 'Athletic dance move', 'Entertainment', 'Thigh', 'Performing arts', 'Sportswear', 'Dance']"
./data/posts/anshukayoga_403394_2993798902729347571_4271_28\2022-12-15_12-51-01_UTC_3.jpg,"['Joint', 'Shoulder', 'Plant', 'Leg', 'Flowerpot', 'Thigh', 'Waist', 'Knee', 'Sportswear', 'Flooring']"
./data/posts/anshukayoga_403394_2997404517028503972_496_13\2022-12-20_12-14-44_UTC_1.jpg,"['Font', 'Event', 'Advertising', 'Brand', 'Publication', 'Logo', 'Document', 'Screenshot']"
./data/posts/anshukayoga_403394_2997404517028503972_496_13\2022-12-20_12-14-44_UTC_2.jpg,"['Water', 'Goggles', 'Cloud', 'Travel', 'Eyewear', 'Font', 'Leisure', 'Diving equipment', 'Sky', 'Happy']"
./data/posts/anshukayoga_403394_2997404517028503972_496_13\2022-12-20_12-14-44_UTC_3.jpg,"['Boat', 'Watercraft', 'Water', 'Font', 'Travel', 'Vehicle', 'Naval architecture', 'Screenshot', 'Boats and boating--Equipment and supplies', 'Electric blue']"
./data/posts/anshukayoga_403394_2997404517028503972_496_13\2022-12-20_12-14-44_UTC_4.jpg,"['Water', 'Font', 'Leisure', 'Travel', 'Recreation', 'Publication', 'Screenshot', 'Event', 'Stock photography', 'Advertising']"
./data/posts/anshukayoga_403394_2998862459564988182_2240_12\2022-12-22_12-31-24_UTC_1.jpg,"['Joint', 'Green', 'Interior design', 'Floor', 'Flooring', 'Leisure', 'House', 'Building', 'Fun', 'Wood']"
./data/posts/anshukayoga_403394_2998862459564988182_2240_12\2022-12-22_12-31-24_UTC_2.jpg,"['Joint', 'Shoulder', 'Arm', 'yoga pant', 'Neck', 'Active pants', 'Flowerpot', 'Knee', 'Standing', 'Wood']"
./data/posts/anshukayoga_403394_2998862459564988182_2240_12\2022-12-22_12-31-24_UTC_3.jpg,"['Plant', 'Table', 'Wood', 'Comfort', 'Building', 'Flooring', 'Interior design', 'Floor', 'House', 'Hardwood']"
./data/posts/anshukayoga_403394_2998862459564988182_2240_12\2022-12-22_12-31-24_UTC_4.jpg,"['Shoulder', 'Plant', 'Leg', 'yoga pant', 'Flowerpot', 'Houseplant', 'Exercise', 'Floor', 'Flooring', 'Sculpture']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_1.jpg,"['Plant', 'Shoe', 'Leg', 'Flash photography', 'Fashion', 'Sleeve', 'Lighting', 'Orange', 'Waist', 'Thigh']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_2.jpg,"['Smile', 'Plant', 'Flash photography', 'Fashion', 'Interior design', 'Thigh', 'Eyewear', 'Happy', 'Fun', 'Leisure']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_3.jpg,"['Footwear', 'Joint', 'Shoe', 'Shoulder', 'Neck', 'Plant', 'Sleeve', 'Waist', 'Standing', 'Knee']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_4.jpg,"['Smile', 'Plant', 'Couch', 'Happy', 'Interaction', 'Flash photography', 'Social group', 'Leisure', 'Fun', 'Formal wear']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_5.jpg,"['Flash photography', 'Hat', 'Shorts', 'Wood', 'Plant', 'Flooring', 'Entertainment', 'Event', 'Human leg', 'T-shirt']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_6.jpg,"['Shoe', 'Smile', 'Hairstyle', 'Facial expression', 'Leg', 'Shorts', 'Eyewear', 'Cool', 'Thigh', 'Leisure']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_7.jpg,"['Footwear', 'Lighting', 'Flash photography', 'Basic pump', 'Waist', 'Thigh', 'Wood', 'Knee', 'Fashion design', 'Sandal']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_8.jpg,"['Footwear', 'Shoe', 'Smile', 'Leg', 'Happy', 'Thigh', 'Cool', 'Leisure', 'Sneakers', 'Black hair']"
./data/posts/anshukayoga_403394_3001041433521598785_6008_82\2022-12-25_12-40-38_UTC_9.jpg,"['Footwear', 'Smile', 'Shoe', 'Leg', 'Fashion', 'One-piece garment', 'Happy', 'Dress', 'Thigh', 'Leisure']"
./data/posts/anshukayoga_403394_3008273698953825911_973_14\2023-01-04_12-09-52_UTC_1.jpg,"['Font', 'Magenta', 'Brand', 'Electric blue', 'Graphics', 'Logo', 'Circle', 'Darkness', 'Graphic design', 'Pattern']"
./data/posts/anshukayoga_403394_3008273698953825911_973_14\2023-01-04_12-09-52_UTC_2.jpg,"['Font', 'Magenta', 'Event', 'Circle', 'Brand', 'Document', 'Darkness', 'Graphics', 'Number']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_1.jpg,"['Sky', 'Cloud', 'White', 'Shorts', 'Temple', 'Tree', 'Sculpture', 'Fawn', 'Working animal', 'Leisure']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_10.jpg,"['Interior design', 'Automotive tire', 'Flooring', 'Leisure', 'Wood', 'Building', 'Hardwood', 'Event', 'Beam', 'T-shirt']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_2.jpg,"['Botany', 'Tree', 'Event', 'Happy', 'Hat', 'Fun', 'Crowd', 'Tradition', 'Leisure', 'Ceremony']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_3.jpg,"['Wood', 'Comfort', 'Flooring', 'Curtain', 'Hardwood', 'Beard', 'Sitting', 'Leisure', 'Room', 'Wood stain']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_4.jpg,"['Furniture', 'Chair', 'Shade', 'Line', 'Building', 'Tints and shades', 'Comfort', 'Hat', 'Event', 'Room']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_5.jpg,"['Food', 'Tableware', 'Ingredient', 'Recipe', 'Dishware', 'Cuisine', 'Dish', 'Plate', 'Produce', 'Condiment']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_6.jpg,"['Smile', 'Vertebrate', 'Plant', 'Organ', 'Flash photography', 'Temple', 'Lighting', 'Mammal', 'Gesture', 'Style']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_7.jpg,"['Smile', 'Human', 'Standing', 'Art', 'Sculpture', 'Sky', 'Happy', 'Fun', 'Travel', 'Leisure']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_8.jpg,"['Sculpture', 'Jaw', 'Statue', 'Temple', 'Art', 'Monument', 'Happy', 'Sky', 'Metal', 'Smile']"
./data/posts/anshukayoga_403394_3011911708385095446_10112_110\2023-01-09_12-37-56_UTC_9.jpg,"['Vertebrate', 'Working animal', 'Tree', 'Plant', 'Mammal', 'Bull', 'Snout', 'Terrestrial animal', 'Pack animal', 'Livestock']"
./data/posts/anshukayoga_403394_3014088308354688988_1371_17\2023-01-12_12-42-27_UTC_1.jpg,"['Joint', 'Shoulder', 'yoga pant', 'Leg', 'Muscle', 'Active pants', 'Neck', 'Waist', 'Thigh', 'Purple']"
./data/posts/anshukayoga_403394_3014088308354688988_1371_17\2023-01-12_12-42-27_UTC_2.jpg,"['Joint', 'Hand', 'Arm', 'yoga pant', 'Leg', 'Active pants', 'Knee', 'Waist', 'Thigh', 'Sportswear']"
./data/posts/anshukayoga_403394_3014088308354688988_1371_17\2023-01-12_12-42-27_UTC_3.jpg,"['Joint', 'Yoga mat', 'yoga pant', 'Leg', 'Active pants', 'Waist', 'Wood', 'Knee', 'Thigh', 'Flooring']"
./data/posts/anshukayoga_403394_3014088308354688988_1371_17\2023-01-12_12-42-27_UTC_4.jpg,"['Joint', 'Arm', 'yoga pant', 'Leg', 'Active pants', 'Purple', 'Plant', 'Waist', 'Knee', 'Thigh']"
./data/posts/anshukayoga_403394_3020599520173182405_10457_59\2023-01-21_12-19-04_UTC.jpg,"['Joint', 'Head', 'Shoulder', 'Arm', 'Muscle', 'Leg', 'Active pants', 'Shorts', 'Neck', 'yoga pant']"
./data/posts/anshukayoga_403394_3022048402378161865_1839_53\2023-01-23_12-17-44_UTC_1.jpg,"['Plant', 'Flooring', 'Flowerpot', 'Tints and shades', 'Leisure', 'Shade', 'Grass', 'Houseplant', 'Event', 'Tarpaulin']"
./data/posts/anshukayoga_403394_3022048402378161865_1839_53\2023-01-23_12-17-44_UTC_2.jpg,"['Clothing', 'Joint', 'Shoulder', 'Leg', 'yoga pant', 'Active pants', 'Neck', 'Thigh', 'Knee', 'Waist']"
./data/posts/anshukayoga_403394_3022048402378161865_1839_53\2023-01-23_12-17-44_UTC_3.jpg,"['Plant', 'Interior design', 'Rectangle', 'Houseplant', 'Flooring', 'Font', 'Tints and shades', 'Shade', 'Wood', 'Electric blue']"
./data/posts/anshukayoga_403394_3022048402378161865_1839_53\2023-01-23_12-17-44_UTC_4.jpg,"['Plant', 'Knee', 'Thigh', 'Sportswear', 'Waist', 'Flowerpot', 'Art', 'Abdomen', 'Elbow', 'Balance']"
./data/posts/anshukayoga_403394_3024219848971427117_5254_122\2023-01-26_12-12-01_UTC_1.jpg,"['Neck', 'Sleeve', 'Waist', 'Fashion design', 'One-piece garment', 'Thigh', 'Trunk', 'Fashion model', 'Black hair', 'Formal wear']"
./data/posts/anshukayoga_403394_3024219848971427117_5254_122\2023-01-26_12-12-01_UTC_2.jpg,"['Lip', 'Shoulder', 'Neck', 'Sleeve', 'Eyelash', 'Waist', 'Makeover', 'Fashion design', 'Thigh', 'Trunk']"
./data/posts/anshukayoga_403394_3024829634620605423_47484_184\2023-01-27_08-23-33_UTC_1.jpg,"['Hair', 'Smile', 'Cheek', 'Skin', 'Lip', 'Hairstyle', 'Shoulder', 'Eyebrow', 'Eye', 'Facial expression']"
./data/posts/anshukayoga_403394_3024829634620605423_47484_184\2023-01-27_08-23-33_UTC_2.jpg,"['Smile', 'Hair', 'Face', 'Skin', 'Head', 'Hairstyle', 'Shoulder', 'Eye', 'Facial expression', 'Muscle']"
./data/posts/anshukayoga_403394_3030756421674361992_2848_58\2023-02-04_12-39-01_UTC_1.jpg,"['Joint', 'Shoulder', 'One-piece garment', 'Fashion', 'Neck', 'Sleeve', 'Waist', 'Day dress', 'Thigh', 'Dress']"
./data/posts/anshukayoga_403394_3030756421674361992_2848_58\2023-02-04_12-39-01_UTC_2.jpg,"['Smile', 'Entertainment', 'Event', 'Fun', 'Chair', 'Hat', 'Fashion design', 'Leisure', 'Magenta', 'Font']"
./data/posts/anshukayoga_403394_3030756421674361992_2848_58\2023-02-04_12-39-01_UTC_3.jpg,"['Joint', 'Skin', 'Arm', 'Leg', 'Human body', 'Neck', 'Flash photography', 'Waist', 'Eyelash', 'Thigh']"
./data/posts/anshukayoga_403394_3030756421674361992_2848_58\2023-02-04_12-39-01_UTC_4.jpg,"['Entertainment', 'Performing arts', 'Wood', 'Flooring', 'Event', 'Fun', 'Stage', 'Visual effect lighting', 'Hardwood', 'Display device']"
./data/posts/anshukayoga_403394_3030756421674361992_2848_58\2023-02-04_12-39-01_UTC_5.jpg,"['Clothing', 'Joint', 'Shoulder', 'Hairstyle', 'Arm', 'One-piece garment', 'Human', 'Dress', 'Fashion', 'Purple']"
./data/posts/anshukayoga_403394_3034367564530294198_3700_96\2023-02-09_12-13-43_UTC_1.jpg,"['Face', 'Hair', 'Head', 'Arm', 'Wedding dress', 'Flash photography', 'Fashion', 'Bride', 'Bridal clothing', 'Waist']"
./data/posts/anshukayoga_403394_3034367564530294198_3700_96\2023-02-09_12-13-43_UTC_2.jpg,"['Joint', 'Skin', 'Smile', 'Shoulder', 'Flash photography', 'Dress', 'Fashion', 'Happy', 'Bridal clothing', 'Eyelash']"
./data/posts/anshukayoga_403394_3034367564530294198_3700_96\2023-02-09_12-13-43_UTC_3.jpg,"['Shoulder', 'Flash photography', 'Waist', 'Thigh', 'Fashion design', 'Lingerie', 'Trunk', 'Eyewear', 'Gown', 'Black hair']"
./data/posts/anshukayoga_403394_3036540302074190623_1170_24\2023-02-12_12-10-00_UTC_1.jpg,"['Joint', 'Shoe', 'Shoulder', 'Leg', 'Thigh', 'Knee', 'Plant', 'Sportswear', 'Performing arts', 'Exercise']"
./data/posts/anshukayoga_403394_3036540302074190623_1170_24\2023-02-12_12-10-00_UTC_2.jpg,"['Joint', 'Shoe', 'Shoulder', 'Leg', 'yoga pant', 'Fashion', 'Interior design', 'Sportswear', 'Thigh', 'Knee']"
./data/posts/anshukayoga_403394_3036540302074190623_1170_24\2023-02-12_12-10-00_UTC_3.jpg,"['Joint', 'Shoulder', 'Sportswear', 'Knee', 'Thigh', 'Performing arts', 'Waist', 'Entertainment', 'Balance', 'Human leg']"
./data/posts/anshukayoga_403394_3036540302074190623_1170_24\2023-02-12_12-10-00_UTC_4.jpg,"['Joint', 'Shoulder', 'Shorts', 'Thigh', 'Knee', 'Plant', 'Sportswear', 'Physical fitness', 'Elbow', 'yoga pant']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_1.jpg,"['Plant', 'Sky', 'Plant community', 'Comfort', 'Shade', 'Tree', 'Grass', 'Outdoor furniture', 'Leisure', 'Tints and shades']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_10.jpg,"['Food', 'Tableware', 'Dishware', 'Ingredient', 'Plate', 'Pea soup', 'Recipe', 'Cuisine', 'Serveware', 'Green sauce']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_2.jpg,"['Plant', 'Sky', 'Botany', 'Sunlight', 'Tree', 'Arecales', 'Carnivore', 'Natural landscape', 'Grass', 'Terrestrial plant']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_3.jpg,"['Arm', 'Leg', 'Wood', 'Active pants', 'Knee', 'Flooring', 'Floor', 'Thigh', 'Hardwood', 'Yoga mat']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_4.jpg,"['Property', 'Wood', 'Interior design', 'Flooring', 'Floor', 'Active pants', 'Hardwood', 'Plant', 'Waist', 'Laminate flooring']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_5.jpg,"['Joint', 'yoga pant', 'Shoulder', 'Plant', 'Active pants', 'Wood', 'Standing', 'Waist', 'Knee', 'Thigh']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_6.jpg,"['Furniture', 'Table', 'Laptop', 'Sleeve', 'Computer', 'Desk', 'Eyewear', 'Engineering', 'Couch', 'Fashion design']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_7.jpg,"['Photograph', 'Plant', 'Smile', 'People in nature', 'Sleeve', 'Waist', 'Happy', 'Thigh', 'Hat', 'Grass']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_8.jpg,"['Sky', 'Daytime', 'Property', 'Plant', 'Nature', 'Leaf', 'Shade', 'Botany', 'Wood', 'Comfort']"
./data/posts/anshukayoga_403394_3038709386158780837_5029_54\2023-02-15_12-00-08_UTC_9.jpg,"['Eyewear', 'Flash photography', 'Wood', 'Tints and shades', 'Hat', 'Music', 'Sitting', 'Door', 'Happy', 'Room']"
./data/posts/anshukayoga_403394_3039437644012018647_2853_39\2023-02-16_12-07-03_UTC_1.jpg,"['Tableware', 'Hand', 'Table', 'Green', 'Botany', 'Plant', 'Leaf', 'Drinkware', 'Yellow', 'Orange']"
./data/posts/anshukayoga_403394_3039437644012018647_2853_39\2023-02-16_12-07-03_UTC_2.jpg,"['Food', 'Tableware', 'Smile', 'Dishware', 'Plant', 'Plate', 'Yellow', 'Recipe', 'Ingredient', 'Cuisine']"
./data/posts/anshukayoga_403394_3039437644012018647_2853_39\2023-02-16_12-07-03_UTC_3.jpg,"['Food', 'Tableware', 'Plant', 'Flowerpot', 'Houseplant', 'Ingredient', 'Dishware', 'Table', 'Recipe', 'Wood']"
./data/posts/anshukayoga_403394_3039437644012018647_2853_39\2023-02-16_12-07-03_UTC_4.jpg,"['Food', 'Tableware', 'Dishware', 'Ingredient', 'Plate', 'Cake', 'Recipe', 'Cuisine', 'Dish', 'Baked goods']"
./data/posts/anshukayoga_403394_3039437644012018647_2853_39\2023-02-16_12-07-03_UTC_5.jpg,"['Food', 'Tableware', 'Dishware', 'Drinkware', 'Plate', 'Tea', 'Coffee cup', 'Cup', 'Ingredient', 'Table']"
./data/posts/anshukayoga_403394_3040159405582159933_3132_28\2023-02-17_12-01-04_UTC_1.jpg,"['Plant', 'Botany', 'Temple', 'Tree', 'Leisure', 'Grass', 'Public space', 'Window', 'Meditation', 'Outdoor furniture']"
./data/posts/anshukayoga_403394_3040159405582159933_3132_28\2023-02-17_12-01-04_UTC_2.jpg,"['Amber', 'Comfort', 'Textile', 'Flooring', 'Interior design', 'Yellow', 'Lamp', 'Floor', 'Heat', 'Tints and shades']"
./data/posts/anshukayoga_403394_3040159405582159933_3132_28\2023-02-17_12-01-04_UTC_3.jpg,"['Furniture', 'Couch', 'Comfort', 'Interior design', 'Living room', 'Flooring', 'Automotive design', 'Floor', 'Wood', 'studio couch']"
./data/posts/anshukayoga_403394_3040159405582159933_3132_28\2023-02-17_12-01-04_UTC_4.jpg,"['Plant', 'Furniture', 'Table', 'Tableware', 'Houseplant', 'Comfort', 'Wood', 'Flowerpot', 'Flooring', 'Floor']"
./data/posts/anshukayoga_403394_3040159405582159933_3132_28\2023-02-17_12-01-04_UTC_5.jpg,"['Font', 'Office supplies', 'Comfort', 'Wood', 'Serveware', 'Household supply', 'Chair', 'Fashion accessory', 'Paper', 'Drinkware']"
./data/posts/anshukayoga_403394_3040159405582159933_3132_28\2023-02-17_12-01-04_UTC_6.jpg,"['Sculpture', 'Statue', 'Art', 'Meditation', 'Electric blue', 'Kneeling', 'Rectangle', 'Balance', 'Font', 'Sitting']"
./data/posts/anshukayoga_403394_3041608880582328612_1088_10\2023-02-19_12-00-00_UTC_1.jpg,"['Joint', 'Shoulder', 'White', 'Blue', 'Azure', 'Sleeve', 'Standing', 'Knee', 'Yellow', 'Comfort']"
./data/posts/anshukayoga_403394_3041608880582328612_1088_10\2023-02-19_12-00-00_UTC_2.jpg,"['Wood', 'Sleeve', 'Flooring', 'Knee', 'Floor', 'Hardwood', 'Elbow', 'Thigh', 'Comfort', 'Leisure']"
./data/posts/anshukayoga_403394_3041608880582328612_1088_10\2023-02-19_12-00-00_UTC_3.jpg,"['Interior design', 'Flooring', 'Wood', 'Hardwood', 'Electric blue', 'Event', 'Design', 'Automotive design', 'Sitting', 'Knee']"
./data/posts/anshukayoga_403394_3041608880582328612_1088_10\2023-02-19_12-00-00_UTC_4.jpg,"['Shoulder', 'Wood', 'Floor', 'Flooring', 'Knee', 'Leisure', 'Ceiling', 'Hardwood', 'Sportswear', 'Balance']"
./data/posts/anshukayoga_403394_3041608880582328612_1088_10\2023-02-19_12-00-00_UTC_5.jpg,"['Sleeve', 'Flooring', 'Floor', 'Wood', 'Plant', 'Hardwood', 'Cleanliness', 'Houseplant', 'T-shirt', 'Sitting']"
./data/posts/anshukayoga_403394_3041608880582328612_1088_10\2023-02-19_12-00-00_UTC_6.jpg,"['Active pants', 'Sleeve', 'Standing', 'Wood', 'Knee', 'Flooring', 'Floor', 'Elbow', 'Hardwood', 'Thigh']"
./data/posts/anshukayoga_403394_3043783378909374386_1880_14\2023-02-22_12-01-15_UTC_1.jpg,"['Joint', 'Arm', 'Shoulder', 'Leg', 'Green', 'Active pants', 'Knee', 'yoga pant', 'Standing', 'Thigh']"
./data/posts/anshukayoga_403394_3043783378909374386_1880_14\2023-02-22_12-01-15_UTC_10.jpg,"['Joint', 'yoga pant', 'Active pants', 'Comfort', 'Yoga mat', 'Plant', 'Wood', 'Knee', 'Flooring', 'Thigh']"
./data/posts/anshukayoga_403394_3043783378909374386_1880_14\2023-02-22_12-01-15_UTC_2.jpg,"['Joint', 'Shoulder', 'Plant', 'Leg', 'Active pants', 'Neck', 'yoga pant', 'Thigh', 'Knee', 'Sportswear']"
